"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Product: ID","Product: Handle","Product: Position","Product: Command","Products Count","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: cql.seo_collection_heading [single_line_text_field]","Metafield: cql.seo_collection_description [multi_line_text_field]","Metafield: cql.faq_group [metaobject_reference]","Metafield: custom.ugc_gallery [metaobject_reference]","Metafield: custom.feature_diagram [metaobject_reference]","Metafield: cql.collection_tagline_text [single_line_text_field]","Metafield: cql.collection_tagline_link [link]","Metafield: seo.hidden [number_integer]"
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","146","","7793263018167","hike-womens-support","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","147","","14697814163823","run-support-high-arch-new","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","148","","7793263607991","winter-support","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","149","","7793263739063","work-slim-fit-cushion","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","150","","14697813934447","run-support-medium-arch-new","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","151","","7793263116471","hockey-performance","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","152","","7793263083703","hockey-cushion","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","153","","7793263640759","winter-thin-support","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","154","","7793262559415","casual-easyfit-r-high-heel","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","155","","14784728203631","sport-ultralight","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","156","","14702318354799","ap-support-high-arch-2-pack-multipack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","157","","14702618378607","work-cushion-2-pack-multipack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","158","","14702587773295","best-sellers-bundle","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","159","","14775606542703","work-memory-foam","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","160","","14797853327727","run-pacer-elite","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","161","","14702561198447","ap-support-high-arch-3-pack-multipack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","162","","14703642935663","work-hard-play-hard-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","163","","14782039196015","hike-cushion-2-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","164","","14782034837871","pain-relief-bundle","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","165","","14782022615407","run-pain-relief-2-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","166","","14782030348655","casual-pain-relief-2-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","167","","14703670853999","running-starter-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","168","","14782008689007","all-purpose-high-impact-support-2-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","169","","14703668396399","commuter-essentials-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","170","","14782003183983","all-purpose-support-high-arch-4-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","171","","14782010851695","all-purpose-high-impact-support-3-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","172","","14782039261551","hockey-performance-2-pack","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","173","","7793263247543","me3d-max","","MERGE","50","","","","","","","","","",""
"636855583087","all-insoles","MERGE","All Insoles","","Best Selling","","2025-10-16 07:17:26 -0400","true","2025-07-21 14:38:47 -0400","web","","","","","174","","7793263182007","me3d","","MERGE","50","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","175","true","7793263313079","run-pain-relief","","MERGE","8","","","","","","","","20% off discount added in cart.","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","176","","7793306206391","run-cushion-high-arch","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","177","","7793306239159","run-cushion-low-arch","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","178","","7793263345847","run-cushion-medium-arch","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","179","","14697799221615","run-support-low-arch-new","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","180","","14697814163823","run-support-high-arch-new","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","181","","14697813934447","run-support-medium-arch-new","","MERGE","8","","","","","","","","","",""
"639231885679","hole-in-the-wall-qr-code-landing-page-success","MERGE","Hole In The Wall XC Insoles","","Best Selling","qr-code-promotion-page","2025-10-16 07:17:26 -0400","true","2025-10-10 09:51:42 -0400","web","","","","","182","","14797853327727","run-pacer-elite","","MERGE","8","","","","","","","","","",""
